,時間,ソアリン,"トイ・
0,2022-08-06 20:45:00,0,0,0,0,10,0,0,30,5,Saturday,False
0,2022-08-07 09:00:00,130,120,90,45,10,5,0,0,6,Sunday,False
0,2022-08-07 09:15:00,130,120,100,55,15,5,0,0,6,Sunday,False
0,2022-08-07 09:30:00,120,120,90,50,30,30,0,0,6,Sunday,False
0,2022-08-07 09:45:00,120,100,90,55,45,40,0,0,6,Sunday,False
0,2022-08-07 10:00:00,130,95,90,55,45,40,15,15,6,Sunday,False
0,2022-08-07 10:15:00,120,90,90,55,45,40,20,20,6,Sunday,False
0,2022-08-07 10:30:00,100,80,90,50,40,30,25,20,6,Sunday,False
0,2022-08-07 10:45:00,90,80,80,50,40,30,25,20,6,Sunday,False
0,2022-08-07 11:00:00,90,70,70,50,40,35,25,20,6,Sunday,False
0,2022-08-07 11:15:00,85,60,70,45,35,40,20,25,6,Sunday,False
0,2022-08-07 11:30:00,90,60,70,45,30,35,20,25,6,Sunday,False
0,2022-08-07 11:45:00,95,65,70,45,30,35,20,25,6,Sunday,False
0,2022-08-07 12:00:00,95,70,70,45,30,30,20,20,6,Sunday,False
0,2022-08-07 12:15:00,85,65,70,50,35,30,20,15,6,Sunday,False
0,2022-08-07 12:30:00,75,70,70,50,40,25,15,15,6,Sunday,False
0,2022-08-07 12:45:00,85,70,60,50,40,30,15,20,6,Sunday,False
0,2022-08-07 13:00:00,90,80,70,45,35,35,15,25,6,Sunday,False
0,2022-08-07 13:15:00,90,75,80,45,40,30,15,30,6,Sunday,False
0,2022-08-07 13:30:00,80,70,80,45,30,25,20,30,6,Sunday,False
0,2022-08-07 13:45:00,80,65,75,45,30,30,25,15,6,Sunday,False
0,2022-08-07 14:00:00,75,55,70,40,25,35,25,20,6,Sunday,False
0,2022-08-07 14:15:00,65,60,60,40,45,35,15,20,6,Sunday,False
0,2022-08-07 14:30:00,80,70,60,40,40,35,15,20,6,Sunday,False
0,2022-08-07 14:45:00,90,75,60,50,40,35,15,20,6,Sunday,False
0,2022-08-07 15:00:00,75,70,60,50,25,25,25,20,6,Sunday,False
0,2022-08-07 15:15:00,75,70,60,50,25,25,25,35,6,Sunday,False
0,2022-08-07 15:30:00,80,65,65,50,35,30,30,30,6,Sunday,False
0,2022-08-07 15:45:00,80,70,70,45,35,35,15,30,6,Sunday,False
0,2022-08-07 16:00:00,80,65,65,40,30,35,20,30,6,Sunday,False
0,2022-08-07 16:15:00,75,65,65,35,30,35,20,30,6,Sunday,False
0,2022-08-07 16:30:00,70,65,70,40,30,35,25,35,6,Sunday,False
0,2022-08-07 16:45:00,70,60,60,45,25,30,15,35,6,Sunday,False
0,2022-08-07 17:00:00,70,65,55,35,20,30,30,35,6,Sunday,False
0,2022-08-07 17:15:00,80,70,55,35,20,25,20,30,6,Sunday,False
0,2022-08-07 17:30:00,80,65,60,35,20,25,25,20,6,Sunday,False
0,2022-08-07 17:45:00,75,65,65,35,20,25,25,25,6,Sunday,False
0,2022-08-07 18:00:00,80,75,75,40,25,25,10,35,6,Sunday,False
0,2022-08-07 18:15:00,100,75,75,40,25,30,15,35,6,Sunday,False
0,2022-08-07 18:30:00,90,65,75,40,20,30,25,30,6,Sunday,False
0,2022-08-07 18:45:00,80,65,75,35,20,25,25,20,6,Sunday,False
0,2022-08-07 19:00:00,80,65,75,30,20,25,15,20,6,Sunday,False
0,2022-08-07 19:15:00,80,65,80,30,20,30,15,20,6,Sunday,False
0,2022-08-07 19:30:00,80,70,90,35,15,25,20,20,6,Sunday,False
0,2022-08-07 19:45:00,80,70,70,35,10,20,25,15,6,Sunday,False
0,2022-08-07 20:00:00,0,55,0,35,15,20,0,15,6,Sunday,False
0,2022-08-07 20:15:00,0,0,0,30,10,20,0,20,6,Sunday,False
0,2022-08-07 20:30:00,0,0,0,25,5,10,0,15,6,Sunday,False
0,2022-08-07 20:45:00,0,0,0,0,5,5,0,20,6,Sunday,False
0,2022-08-08 09:00:00,120,100,80,60,30,10,0,0,0,Monday,False
0,2022-08-08 09:15:00,110,110,80,60,40,5,0,0,0,Monday,False
0,2022-08-08 09:30:00,110,105,100,60,40,35,0,0,0,Monday,False
0,2022-08-08 09:45:00,120,100,100,60,45,45,0,0,0,Monday,False
0,2022-08-08 10:00:00,90,80,100,60,50,40,15,5,0,Monday,False
0,2022-08-08 10:15:00,90,90,100,65,50,40,15,20,0,Monday,False
0,2022-08-08 10:30:00,80,90,90,65,45,40,20,35,0,Monday,False
0,2022-08-08 10:45:00,100,90,90,65,40,40,20,35,0,Monday,False
0,2022-08-08 11:00:00,100,85,80,65,45,40,15,30,0,Monday,False
0,2022-08-08 11:15:00,95,85,80,65,45,35,15,20,0,Monday,False
0,2022-08-08 11:30:00,90,80,80,65,50,40,15,35,0,Monday,False
0,2022-08-08 11:45:00,90,80,80,70,45,40,15,30,0,Monday,False
0,2022-08-08 12:00:00,95,80,80,65,45,40,20,25,0,Monday,False
0,2022-08-08 12:15:00,95,85,80,65,45,40,20,30,0,Monday,False
0,2022-08-08 12:30:00,95,75,80,65,40,35,25,30,0,Monday,False
0,2022-08-08 12:45:00,85,55,90,55,40,40,15,30,0,Monday,False
0,2022-08-08 13:00:00,85,75,70,55,40,35,15,30,0,Monday,False
0,2022-08-08 13:15:00,85,90,70,60,40,35,15,30,0,Monday,False
0,2022-08-08 13:30:00,90,90,70,60,40,40,15,35,0,Monday,False
0,2022-08-08 13:45:00,95,90,70,55,40,35,25,20,0,Monday,False
0,2022-08-08 14:00:00,95,90,65,55,40,35,25,20,0,Monday,False
0,2022-08-08 14:15:00,100,70,70,0,55,40,20,20,0,Monday,False
0,2022-08-08 14:30:00,100,75,70,0,55,45,15,35,0,Monday,False
0,2022-08-08 14:45:00,110,85,70,0,60,45,15,30,0,Monday,False
0,2022-08-08 15:00:00,100,85,70,0,55,45,15,40,0,Monday,False
0,2022-08-08 15:15:00,95,85,90,0,45,45,25,45,0,Monday,False
0,2022-08-08 15:30:00,95,85,90,0,50,40,25,35,0,Monday,False
0,2022-08-08 15:45:00,100,90,100,0,45,40,35,30,0,Monday,False
0,2022-08-08 16:00:00,110,85,90,0,45,40,25,35,0,Monday,False
0,2022-08-08 16:15:00,110,90,100,5,45,40,25,20,0,Monday,False
0,2022-08-08 16:30:00,100,95,80,60,40,40,25,35,0,Monday,False
0,2022-08-08 16:45:00,90,80,80,80,35,35,15,35,0,Monday,False
0,2022-08-08 17:00:00,100,85,75,75,35,35,35,35,0,Monday,False
0,2022-08-08 17:15:00,110,80,80,70,35,35,20,35,0,Monday,False
0,2022-08-08 17:30:00,120,80,75,65,40,35,20,25,0,Monday,False
0,2022-08-08 17:45:00,115,80,90,60,40,35,25,30,0,Monday,False
0,2022-08-08 18:00:00,115,90,80,70,35,35,15,30,0,Monday,False
0,2022-08-08 18:15:00,115,90,90,70,40,35,20,35,0,Monday,False
0,2022-08-08 18:30:00,115,75,75,70,40,35,20,35,0,Monday,False
0,2022-08-08 18:45:00,110,75,80,65,35,40,25,20,0,Monday,False
0,2022-08-08 19:00:00,105,80,90,65,30,35,15,20,0,Monday,False
0,2022-08-08 19:15:00,105,80,100,65,30,30,15,20,0,Monday,False
0,2022-08-08 19:30:00,0,80,0,65,35,25,15,20,0,Monday,False
0,2022-08-08 19:45:00,0,80,0,65,30,30,20,15,0,Monday,False
0,2022-08-08 20:00:00,0,0,0,65,35,30,0,15,0,Monday,False
0,2022-08-08 20:15:00,0,0,0,0,25,35,0,20,0,Monday,False
0,2022-08-08 20:30:00,0,0,0,0,0,0,0,20,0,Monday,False
0,2022-08-08 20:45:00,0,0,0,0,0,0,0,35,0,Monday,False
0,2022-08-09 09:00:00,170,120,90,5,50,20,0,0,1,Tuesday,False
0,2022-08-09 09:15:00,140,130,100,0,45,25,0,0,1,Tuesday,False
0,2022-08-09 09:30:00,130,130,120,0,45,45,0,0,1,Tuesday,False
0,2022-08-09 09:45:00,130,120,120,25,50,45,0,0,1,Tuesday,False
0,2022-08-09 10:00:00,110,100,120,60,50,45,5,15,1,Tuesday,False
0,2022-08-09 10:15:00,110,100,120,75,50,40,15,20,1,Tuesday,False
0,2022-08-09 10:30:00,120,90,110,80,50,45,20,20,1,Tuesday,False
0,2022-08-09 10:45:00,110,90,110,80,50,45,25,35,1,Tuesday,False
0,2022-08-09 11:00:00,110,90,90,80,50,40,25,30,1,Tuesday,False
0,2022-08-09 11:15:00,110,90,80,75,50,40,15,20,1,Tuesday,False
0,2022-08-09 11:30:00,105,90,80,80,45,40,15,30,1,Tuesday,False
0,2022-08-09 11:45:00,100,90,80,80,50,40,20,30,1,Tuesday,False
0,2022-08-09 12:00:00,110,90,60,75,45,35,20,30,1,Tuesday,False
0,2022-08-09 12:15:00,110,90,50,70,45,35,25,30,1,Tuesday,False
0,2022-08-09 12:30:00,110,90,60,70,45,35,30,20,1,Tuesday,False
0,2022-08-09 12:45:00,110,90,80,65,50,40,20,25,1,Tuesday,False
0,2022-08-09 13:00:00,110,85,90,65,50,35,15,35,1,Tuesday,False
0,2022-08-09 13:15:00,105,85,80,70,40,35,25,35,1,Tuesday,False
0,2022-08-09 13:30:00,100,85,80,70,40,35,20,20,1,Tuesday,False
0,2022-08-09 13:45:00,100,85,80,70,40,40,25,30,1,Tuesday,False
0,2022-08-09 14:00:00,0,0,0,0,0,0,0,0,1,Tuesday,False
0,2022-08-09 14:15:00,110,95,80,70,55,40,20,30,1,Tuesday,False
0,2022-08-09 14:30:00,120,95,80,70,50,40,20,45,1,Tuesday,False
0,2022-08-09 14:45:00,130,90,70,60,45,40,15,45,1,Tuesday,False
0,2022-08-09 15:00:00,130,90,70,60,50,35,20,30,1,Tuesday,False
0,2022-08-09 15:15:00,120,95,75,65,40,35,25,35,1,Tuesday,False
0,2022-08-09 15:30:00,110,95,75,65,45,40,30,35,1,Tuesday,False
0,2022-08-09 15:45:00,100,95,75,65,50,40,15,40,1,Tuesday,False
0,2022-08-09 16:00:00,100,90,80,65,45,45,20,35,1,Tuesday,False
0,2022-08-09 16:15:00,100,90,90,60,45,40,20,35,1,Tuesday,False
0,2022-08-09 16:30:00,110,100,90,60,40,40,25,40,1,Tuesday,False
0,2022-08-09 16:45:00,130,100,90,60,40,40,15,40,1,Tuesday,False
0,2022-08-09 17:00:00,140,95,70,60,40,35,35,20,1,Tuesday,False
0,2022-08-09 17:15:00,140,90,70,55,40,30,20,30,1,Tuesday,False
0,2022-08-09 17:30:00,140,85,65,55,40,40,20,30,1,Tuesday,False
0,2022-08-09 17:45:00,140,85,65,55,40,30,25,30,1,Tuesday,False
0,2022-08-09 18:00:00,130,85,80,55,35,40,25,45,1,Tuesday,False
0,2022-08-09 18:15:00,130,90,90,60,40,40,15,20,1,Tuesday,False
0,2022-08-09 18:30:00,130,90,90,55,35,35,20,20,1,Tuesday,False
0,2022-08-09 18:45:00,130,90,90,55,35,40,25,20,1,Tuesday,False
0,2022-08-09 19:00:00,130,90,90,50,35,35,25,20,1,Tuesday,False
0,2022-08-09 19:15:00,110,95,90,50,40,30,15,20,1,Tuesday,False
0,2022-08-09 19:30:00,0,0,90,50,35,30,15,35,1,Tuesday,False
0,2022-08-09 19:45:00,0,0,0,50,35,35,25,30,1,Tuesday,False
0,2022-08-09 20:00:00,0,0,0,50,35,35,0,30,1,Tuesday,False
0,2022-08-09 20:15:00,0,0,0,50,30,35,0,30,1,Tuesday,False
0,2022-08-09 20:30:00,0,0,0,45,0,25,0,20,1,Tuesday,False
0,2022-08-09 20:45:00,0,0,0,0,0,25,0,0,1,Tuesday,False
0,2022-08-10 09:00:00,170,110,110,45,35,5,0,0,2,Wednesday,False
0,2022-08-10 09:15:00,170,130,100,60,30,5,0,0,2,Wednesday,False
0,2022-08-10 09:30:00,150,130,95,65,45,40,0,0,2,Wednesday,False
0,2022-08-10 09:45:00,140,120,95,70,55,45,0,0,2,Wednesday,False
0,2022-08-10 10:00:00,130,120,100,80,60,45,5,5,2,Wednesday,False
0,2022-08-10 10:15:00,140,120,100,80,60,45,20,35,2,Wednesday,False
0,2022-08-10 10:30:00,140,110,100,85,60,50,20,35,2,Wednesday,False
0,2022-08-10 10:45:00,140,110,100,80,60,50,25,45,2,Wednesday,False
0,2022-08-10 11:00:00,120,100,110,75,70,55,25,35,2,Wednesday,False
0,2022-08-10 11:15:00,120,100,110,75,50,55,30,40,2,Wednesday,False
0,2022-08-10 11:30:00,120,100,110,85,50,55,30,40,2,Wednesday,False
0,2022-08-10 11:45:00,120,100,110,85,50,55,15,35,2,Wednesday,False
0,2022-08-10 12:00:00,115,100,110,75,55,45,20,40,2,Wednesday,False
0,2022-08-10 12:15:00,120,110,75,75,55,45,25,35,2,Wednesday,False
0,2022-08-10 12:30:00,130,110,70,75,50,40,25,40,2,Wednesday,False
0,2022-08-10 12:45:00,130,90,80,75,55,45,30,35,2,Wednesday,False
0,2022-08-10 13:00:00,130,90,90,65,50,45,15,35,2,Wednesday,False
0,2022-08-10 13:15:00,115,90,90,75,45,45,15,35,2,Wednesday,False
0,2022-08-10 13:30:00,115,90,90,75,45,45,20,20,2,Wednesday,False
0,2022-08-10 13:45:00,120,100,90,70,50,45,20,30,2,Wednesday,False
0,2022-08-10 14:00:00,120,100,90,70,60,50,25,45,2,Wednesday,False
0,2022-08-10 14:15:00,125,100,90,70,55,50,30,45,2,Wednesday,False
0,2022-08-10 14:30:00,130,110,90,75,50,50,35,45,2,Wednesday,False
0,2022-08-10 14:45:00,130,110,100,75,55,50,35,45,2,Wednesday,False
0,2022-08-10 15:00:00,130,110,110,70,45,45,40,35,2,Wednesday,False
0,2022-08-10 15:15:00,130,110,100,70,50,40,25,35,2,Wednesday,False
0,2022-08-10 15:30:00,130,105,100,70,50,40,30,35,2,Wednesday,False
0,2022-08-10 15:45:00,130,105,100,70,50,40,30,35,2,Wednesday,False
0,2022-08-10 16:00:00,130,95,90,70,45,40,35,20,2,Wednesday,False
0,2022-08-10 16:15:00,130,95,90,75,45,40,30,35,2,Wednesday,False
0,2022-08-10 16:30:00,130,110,90,70,45,45,25,45,2,Wednesday,False
0,2022-08-10 16:45:00,140,100,90,65,50,45,25,45,2,Wednesday,False
0,2022-08-10 17:00:00,140,110,100,60,45,45,30,45,2,Wednesday,False
0,2022-08-10 17:15:00,150,110,100,55,45,45,20,35,2,Wednesday,False
0,2022-08-10 17:30:00,150,100,100,60,40,45,20,35,2,Wednesday,False
0,2022-08-10 17:45:00,150,90,110,60,40,40,25,30,2,Wednesday,False
0,2022-08-10 18:00:00,150,100,110,70,45,40,30,35,2,Wednesday,False
0,2022-08-10 18:15:00,150,120,100,65,45,40,30,35,2,Wednesday,False
0,2022-08-10 18:30:00,150,110,90,65,50,40,20,20,2,Wednesday,False
0,2022-08-10 18:45:00,140,90,90,65,45,40,20,30,2,Wednesday,False
0,2022-08-10 19:00:00,130,90,90,60,35,35,15,30,2,Wednesday,False
0,2022-08-10 19:15:00,120,90,90,55,35,40,15,20,2,Wednesday,False
0,2022-08-10 19:30:00,0,95,100,55,35,40,15,35,2,Wednesday,False
0,2022-08-10 19:45:00,0,95,0,60,40,40,20,30,2,Wednesday,False
0,2022-08-10 20:00:00,0,0,0,70,40,40,0,30,2,Wednesday,False
0,2022-08-10 20:15:00,0,0,0,65,35,30,0,35,2,Wednesday,False
0,2022-08-10 20:30:00,0,0,0,0,30,0,0,20,2,Wednesday,False
0,2022-08-10 20:45:00,0,0,0,0,0,0,0,35,2,Wednesday,False
0,2022-08-11 09:00:00,160,130,110,60,30,5,0,0,3,Thursday,True
0,2022-08-11 09:15:00,150,130,100,65,35,5,0,0,3,Thursday,True
0,2022-08-11 09:30:00,150,140,100,70,45,15,0,0,3,Thursday,True
0,2022-08-11 09:45:00,140,130,100,70,50,40,0,0,3,Thursday,True
0,2022-08-11 10:00:00,140,120,110,70,55,40,5,5,3,Thursday,True
0,2022-08-11 10:15:00,160,120,110,70,50,40,20,30,3,Thursday,True
0,2022-08-11 10:30:00,150,100,100,65,45,40,20,30,3,Thursday,True
0,2022-08-11 10:45:00,130,90,100,65,45,35,30,30,3,Thursday,True
0,2022-08-11 11:00:00,120,80,80,65,45,35,20,20,3,Thursday,True
0,2022-08-11 11:15:00,120,70,70,60,45,35,15,30,3,Thursday,True
0,2022-08-11 11:30:00,120,70,70,55,45,35,15,15,3,Thursday,True
0,2022-08-11 11:45:00,110,65,65,55,40,35,15,20,3,Thursday,True
0,2022-08-11 12:00:00,110,80,60,50,40,35,25,15,3,Thursday,True
0,2022-08-11 12:15:00,110,90,50,45,40,35,20,15,3,Thursday,True
0,2022-08-11 12:30:00,100,90,50,50,40,35,20,15,3,Thursday,True
0,2022-08-11 12:45:00,90,80,60,50,40,30,15,20,3,Thursday,True
0,2022-08-11 13:00:00,90,80,60,55,40,30,15,20,3,Thursday,True
0,2022-08-11 13:15:00,90,80,55,55,35,30,15,20,3,Thursday,True
0,2022-08-11 13:30:00,90,80,65,50,35,30,20,20,3,Thursday,True
0,2022-08-11 13:45:00,105,65,70,45,35,30,25,30,3,Thursday,True
0,2022-08-11 14:00:00,95,65,65,45,40,30,25,30,3,Thursday,True
0,2022-08-11 14:15:00,85,80,55,45,45,35,15,30,3,Thursday,True
0,2022-08-11 14:30:00,100,85,70,50,40,35,25,30,3,Thursday,True
0,2022-08-11 14:45:00,100,85,75,50,40,30,25,35,3,Thursday,True
0,2022-08-11 15:00:00,100,75,70,55,35,30,15,35,3,Thursday,True
0,2022-08-11 15:15:00,100,80,70,55,35,30,25,35,3,Thursday,True
0,2022-08-11 15:30:00,100,80,60,50,40,30,30,30,3,Thursday,True
0,2022-08-11 15:45:00,100,80,65,45,40,35,30,30,3,Thursday,True
0,2022-08-11 16:00:00,100,75,65,45,35,30,15,20,3,Thursday,True
0,2022-08-11 16:15:00,85,75,65,40,35,30,20,25,3,Thursday,True
0,2022-08-11 16:30:00,90,75,70,45,35,30,25,40,3,Thursday,True
0,2022-08-11 16:45:00,90,75,70,45,35,30,45,30,3,Thursday,True
0,2022-08-11 17:00:00,100,75,70,45,35,30,35,30,3,Thursday,True
0,2022-08-11 17:15:00,100,75,65,40,35,30,30,30,3,Thursday,True
0,2022-08-11 17:30:00,95,75,65,40,35,25,20,30,3,Thursday,True
0,2022-08-11 17:45:00,110,70,65,40,30,25,25,20,3,Thursday,True
0,2022-08-11 18:00:00,115,90,65,45,25,25,20,30,3,Thursday,True
0,2022-08-11 18:15:00,115,90,70,45,30,25,15,35,3,Thursday,True
0,2022-08-11 18:30:00,115,85,70,45,30,30,20,20,3,Thursday,True
0,2022-08-11 18:45:00,110,70,70,40,30,30,25,20,3,Thursday,True
0,2022-08-11 19:00:00,105,70,70,35,25,25,25,20,3,Thursday,True
0,2022-08-11 19:15:00,90,70,65,40,25,25,15,20,3,Thursday,True
0,2022-08-11 19:30:00,90,80,65,45,20,25,15,30,3,Thursday,True
0,2022-08-11 19:45:00,0,80,65,40,20,25,25,15,3,Thursday,True
0,2022-08-11 20:00:00,0,0,0,30,5,20,0,15,3,Thursday,True
0,2022-08-11 20:15:00,0,0,0,30,10,20,0,20,3,Thursday,True
0,2022-08-11 20:30:00,0,0,0,30,10,20,0,15,3,Thursday,True
0,2022-08-11 20:45:00,0,0,0,20,5,0,0,25,3,Thursday,True
0,2022-08-12 09:00:00,200,150,110,50,30,15,0,0,4,Friday,False
0,2022-08-12 09:15:00,180,150,110,75,40,5,0,0,4,Friday,False
0,2022-08-12 09:30:00,150,130,110,85,50,40,0,0,4,Friday,False
0,2022-08-12 09:45:00,150,130,110,85,60,45,0,0,4,Friday,False
0,2022-08-12 10:00:00,140,130,120,85,60,60,30,20,4,Friday,False
0,2022-08-12 10:15:00,140,120,120,85,60,55,20,30,4,Friday,False
0,2022-08-12 10:30:00,140,120,130,85,65,55,15,50,4,Friday,False
0,2022-08-12 10:45:00,150,110,130,80,65,60,30,35,4,Friday,False
0,2022-08-12 11:00:00,150,110,120,80,65,60,30,50,4,Friday,False
0,2022-08-12 11:15:00,150,110,130,85,65,60,30,35,4,Friday,False
0,2022-08-12 11:30:00,150,110,120,90,65,60,30,35,4,Friday,False
0,2022-08-12 11:45:00,155,110,120,85,65,55,20,45,4,Friday,False
0,2022-08-12 12:00:00,150,110,110,85,65,50,35,45,4,Friday,False
0,2022-08-12 12:15:00,150,110,80,80,55,50,35,35,4,Friday,False
0,2022-08-12 12:30:00,160,120,80,80,60,50,35,35,4,Friday,False
0,2022-08-12 12:45:00,160,120,80,80,60,55,35,30,4,Friday,False
0,2022-08-12 13:00:00,160,120,100,80,55,55,30,45,4,Friday,False
0,2022-08-12 13:15:00,160,120,110,80,55,55,30,50,4,Friday,False
0,2022-08-12 13:30:00,150,120,110,75,55,55,30,50,4,Friday,False
0,2022-08-12 13:45:00,150,140,110,75,60,50,25,35,4,Friday,False
0,2022-08-12 14:00:00,150,140,110,80,70,50,25,30,4,Friday,False
0,2022-08-12 14:15:00,150,140,110,80,65,55,30,45,4,Friday,False
0,2022-08-12 14:30:00,150,120,110,75,65,60,25,50,4,Friday,False
0,2022-08-12 14:45:00,160,120,110,75,60,60,40,45,4,Friday,False
0,2022-08-12 15:00:00,160,120,110,75,55,50,40,45,4,Friday,False
0,2022-08-12 15:15:00,160,120,110,80,55,50,30,45,4,Friday,False
0,2022-08-12 15:30:00,160,120,120,85,60,50,30,45,4,Friday,False
0,2022-08-12 15:45:00,160,130,120,85,60,50,35,35,4,Friday,False
0,2022-08-12 16:00:00,160,130,120,85,65,50,40,35,4,Friday,False
0,2022-08-12 16:15:00,155,130,120,85,60,55,25,50,4,Friday,False
0,2022-08-12 16:30:00,150,140,110,80,60,50,30,50,4,Friday,False
0,2022-08-12 16:45:00,150,140,100,80,55,50,50,50,4,Friday,False
0,2022-08-12 17:00:00,150,135,100,80,50,60,35,35,4,Friday,False
0,2022-08-12 17:15:00,160,125,100,75,55,60,35,30,4,Friday,False
0,2022-08-12 17:30:00,170,120,120,75,60,55,20,40,4,Friday,False
0,2022-08-12 17:45:00,170,100,110,75,55,50,30,45,4,Friday,False
0,2022-08-12 18:00:00,160,110,120,80,55,50,30,50,4,Friday,False
0,2022-08-12 18:15:00,160,115,120,80,55,50,25,45,4,Friday,False
0,2022-08-12 18:30:00,150,115,120,80,55,50,20,30,4,Friday,False
0,2022-08-12 18:45:00,140,110,130,80,55,45,25,35,4,Friday,False
0,2022-08-12 19:00:00,0,120,130,80,45,45,25,35,4,Friday,False
0,2022-08-12 19:15:00,0,120,0,80,45,45,15,35,4,Friday,False
0,2022-08-12 19:30:00,0,120,0,80,50,40,15,50,4,Friday,False
0,2022-08-12 19:45:00,0,120,0,80,50,40,20,45,4,Friday,False
