,時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク,曜日_数値,曜日,休日
1152,2022-08-25 09:00:00,0,0,0,0,0,0,0,0,3,Thursday,False
1153,2022-08-25 09:15:00,160,130,100,60,35,10,0,0,3,Thursday,False
1154,2022-08-25 09:30:00,140,130,100,60,45,30,0,0,3,Thursday,False
1155,2022-08-25 09:45:00,140,120,100,60,50,45,0,0,3,Thursday,False
1156,2022-08-25 10:00:00,120,110,100,60,50,45,25,0,3,Thursday,False
1157,2022-08-25 10:15:00,110,95,90,60,45,45,20,0,3,Thursday,False
1158,2022-08-25 10:30:00,110,85,90,65,45,40,25,0,3,Thursday,False
1159,2022-08-25 10:45:00,80,70,70,60,45,40,15,0,3,Thursday,False
1160,2022-08-25 11:00:00,95,75,65,55,45,40,15,0,3,Thursday,False
1161,2022-08-25 11:15:00,100,75,65,50,45,40,15,0,3,Thursday,False
1162,2022-08-25 11:30:00,100,65,70,50,45,35,15,0,3,Thursday,False
1163,2022-08-25 11:45:00,100,65,70,45,40,35,15,0,3,Thursday,False
1164,2022-08-25 12:00:00,100,70,70,40,40,35,15,0,3,Thursday,False
1165,2022-08-25 12:15:00,100,80,70,40,40,45,25,0,3,Thursday,False
1166,2022-08-25 12:30:00,100,70,70,50,40,40,25,0,3,Thursday,False
1167,2022-08-25 12:45:00,100,70,80,50,40,40,10,0,3,Thursday,False
1168,2022-08-25 13:00:00,95,80,80,50,40,35,15,0,3,Thursday,False
1169,2022-08-25 13:15:00,95,80,80,50,40,35,20,0,3,Thursday,False
1170,2022-08-25 13:30:00,90,80,65,45,35,35,25,0,3,Thursday,False
1171,2022-08-25 13:45:00,90,80,65,45,35,35,25,0,3,Thursday,False
1172,2022-08-25 14:00:00,100,50,65,40,40,35,25,0,3,Thursday,False
1173,2022-08-25 14:15:00,100,60,65,45,45,40,15,0,3,Thursday,False
1174,2022-08-25 14:30:00,100,70,80,45,40,45,15,0,3,Thursday,False
1175,2022-08-25 14:45:00,100,70,80,50,40,40,20,0,3,Thursday,False
1176,2022-08-25 15:00:00,100,75,65,45,40,35,20,0,3,Thursday,False
1177,2022-08-25 15:15:00,95,70,60,40,40,35,25,0,3,Thursday,False
1178,2022-08-25 15:30:00,90,70,60,40,40,40,20,0,3,Thursday,False
1179,2022-08-25 15:45:00,90,70,55,40,35,40,15,0,3,Thursday,False
1180,2022-08-25 16:00:00,90,70,60,35,35,35,20,0,3,Thursday,False
1181,2022-08-25 16:15:00,90,70,60,40,35,35,20,0,3,Thursday,False
1182,2022-08-25 16:30:00,90,75,70,45,30,35,25,0,3,Thursday,False
1183,2022-08-25 16:45:00,90,75,70,45,30,35,15,0,3,Thursday,False
1184,2022-08-25 17:00:00,100,75,60,35,30,30,35,0,3,Thursday,False
1185,2022-08-25 17:15:00,100,75,60,35,35,30,20,0,3,Thursday,False
1186,2022-08-25 17:30:00,100,70,60,40,25,30,25,0,3,Thursday,False
1187,2022-08-25 17:45:00,100,70,65,40,25,35,15,0,3,Thursday,False
1188,2022-08-25 18:00:00,100,80,75,40,30,35,25,0,3,Thursday,False
1189,2022-08-25 18:15:00,105,80,75,40,40,35,20,0,3,Thursday,False
1190,2022-08-25 18:30:00,105,80,75,35,35,30,25,0,3,Thursday,False
1191,2022-08-25 18:45:00,105,70,75,35,30,30,30,0,3,Thursday,False
1192,2022-08-25 19:00:00,100,70,75,40,25,25,15,0,3,Thursday,False
1193,2022-08-25 19:15:00,90,70,75,40,20,25,25,0,3,Thursday,False
1194,2022-08-25 19:30:00,0,70,80,35,20,25,25,0,3,Thursday,False
1195,2022-08-25 19:45:00,0,70,0,30,25,25,20,0,3,Thursday,False
1196,2022-08-25 20:00:00,0,0,0,30,25,25,0,0,3,Thursday,False
1197,2022-08-25 20:15:00,0,0,0,35,15,25,0,0,3,Thursday,False
1198,2022-08-25 20:30:00,0,0,0,0,10,25,0,0,3,Thursday,False
1199,2022-08-25 20:45:00,0,0,0,0,5,0,0,0,3,Thursday,False
1200,2022-08-26 09:00:00,150,105,110,0,45,5,0,0,4,Friday,False
1201,2022-08-26 09:15:00,150,110,120,0,50,15,0,0,4,Friday,False
1202,2022-08-26 09:30:00,135,125,110,0,50,40,0,0,4,Friday,False
1203,2022-08-26 09:45:00,135,115,100,50,50,40,0,0,4,Friday,False
1204,2022-08-26 10:00:00,115,115,100,55,45,40,10,0,4,Friday,False
1205,2022-08-26 10:15:00,115,110,100,60,45,40,25,0,4,Friday,False
1206,2022-08-26 10:30:00,100,70,90,65,40,40,15,0,4,Friday,False
1207,2022-08-26 10:45:00,100,70,80,65,40,35,25,0,4,Friday,False
1208,2022-08-26 11:00:00,100,60,60,55,45,40,25,0,4,Friday,False
1209,2022-08-26 11:15:00,100,60,60,50,45,40,15,0,4,Friday,False
1210,2022-08-26 11:30:00,110,80,60,45,40,35,15,0,4,Friday,False
1211,2022-08-26 11:45:00,100,80,70,45,40,35,15,0,4,Friday,False
1212,2022-08-26 12:00:00,90,80,70,50,35,35,25,0,4,Friday,False
1213,2022-08-26 12:15:00,90,80,80,55,35,30,25,0,4,Friday,False
1214,2022-08-26 12:30:00,90,70,80,55,40,30,20,0,4,Friday,False
1215,2022-08-26 12:45:00,110,60,70,55,40,35,15,0,4,Friday,False
1216,2022-08-26 13:00:00,110,70,80,45,40,35,15,0,4,Friday,False
1217,2022-08-26 13:15:00,110,70,80,45,35,30,20,0,4,Friday,False
1218,2022-08-26 13:30:00,90,70,55,45,40,30,20,0,4,Friday,False
1219,2022-08-26 13:45:00,90,70,55,50,35,30,25,0,4,Friday,False
1220,2022-08-26 14:00:00,80,70,60,50,35,35,25,0,4,Friday,False
1221,2022-08-26 14:15:00,90,80,65,45,45,30,20,0,4,Friday,False
1222,2022-08-26 14:30:00,100,80,70,45,40,30,15,0,4,Friday,False
1223,2022-08-26 14:45:00,110,60,70,45,40,35,20,0,4,Friday,False
1224,2022-08-26 15:00:00,110,60,70,45,35,35,20,0,4,Friday,False
1225,2022-08-26 15:15:00,80,80,70,45,35,35,20,0,4,Friday,False
1226,2022-08-26 15:30:00,80,80,65,45,35,30,30,0,4,Friday,False
1227,2022-08-26 15:45:00,100,80,70,45,35,30,15,0,4,Friday,False
1228,2022-08-26 16:00:00,100,80,70,40,35,30,15,0,4,Friday,False
1229,2022-08-26 16:15:00,90,80,65,35,35,30,20,0,4,Friday,False
1230,2022-08-26 16:30:00,90,70,70,40,35,30,25,0,4,Friday,False
1231,2022-08-26 16:45:00,90,60,75,45,35,30,20,0,4,Friday,False
1232,2022-08-26 17:00:00,90,50,70,45,30,30,30,0,4,Friday,False
1233,2022-08-26 17:15:00,90,80,65,40,30,25,20,0,4,Friday,False
1234,2022-08-26 17:30:00,90,70,65,45,25,30,30,0,4,Friday,False
1235,2022-08-26 17:45:00,100,70,75,45,25,30,25,0,4,Friday,False
1236,2022-08-26 18:00:00,120,90,75,50,35,30,15,0,4,Friday,False
1237,2022-08-26 18:15:00,120,80,75,45,35,30,15,0,4,Friday,False
1238,2022-08-26 18:30:00,100,70,75,40,30,30,25,0,4,Friday,False
1239,2022-08-26 18:45:00,90,65,70,35,30,30,25,0,4,Friday,False
1240,2022-08-26 19:00:00,90,70,75,35,20,35,25,0,4,Friday,False
1241,2022-08-26 19:15:00,90,75,75,40,20,30,15,0,4,Friday,False
1242,2022-08-26 19:30:00,80,75,80,40,20,20,15,0,4,Friday,False
1243,2022-08-26 19:45:00,0,80,80,40,25,25,20,0,4,Friday,False
1244,2022-08-26 20:00:00,0,0,0,40,20,25,0,0,4,Friday,False
1245,2022-08-26 20:15:00,0,0,0,40,20,30,0,0,4,Friday,False
1246,2022-08-26 20:30:00,0,0,0,40,20,0,0,0,4,Friday,False
1247,2022-08-26 20:45:00,0,0,0,0,15,0,0,0,4,Friday,False
1248,2022-08-27 09:00:00,160,120,90,55,25,5,0,0,5,Saturday,False
1249,2022-08-27 09:15:00,160,120,100,65,35,5,0,0,5,Saturday,False
1250,2022-08-27 09:30:00,150,130,90,65,50,30,0,0,5,Saturday,False
1251,2022-08-27 09:45:00,150,120,100,60,50,40,0,0,5,Saturday,False
1252,2022-08-27 10:00:00,150,120,100,60,50,40,30,0,5,Saturday,False
1253,2022-08-27 10:15:00,140,100,100,60,45,40,15,0,5,Saturday,False
1254,2022-08-27 10:30:00,130,100,90,55,45,35,20,0,5,Saturday,False
1255,2022-08-27 10:45:00,120,90,80,50,45,35,20,0,5,Saturday,False
1256,2022-08-27 11:00:00,120,80,70,50,45,30,25,0,5,Saturday,False
1257,2022-08-27 11:15:00,100,80,70,45,45,30,15,0,5,Saturday,False
1258,2022-08-27 11:30:00,100,70,65,50,40,30,15,0,5,Saturday,False
1259,2022-08-27 11:45:00,90,65,65,55,40,30,15,0,5,Saturday,False
1260,2022-08-27 12:00:00,110,70,70,55,35,30,25,0,5,Saturday,False
1261,2022-08-27 12:15:00,120,70,70,50,35,30,20,0,5,Saturday,False
1262,2022-08-27 12:30:00,120,70,75,40,40,35,15,0,5,Saturday,False
1263,2022-08-27 12:45:00,110,70,80,45,40,30,15,0,5,Saturday,False
1264,2022-08-27 13:00:00,100,70,75,55,40,30,15,0,5,Saturday,False
1265,2022-08-27 13:15:00,100,70,60,55,40,30,20,0,5,Saturday,False
1266,2022-08-27 13:30:00,100,70,60,50,40,25,20,0,5,Saturday,False
1267,2022-08-27 13:45:00,100,70,65,45,40,25,25,0,5,Saturday,False
1268,2022-08-27 14:00:00,100,60,70,45,35,30,25,0,5,Saturday,False
1269,2022-08-27 14:15:00,100,60,65,45,50,30,15,0,5,Saturday,False
1270,2022-08-27 14:30:00,100,60,65,40,45,30,20,0,5,Saturday,False
1271,2022-08-27 14:45:00,100,75,65,40,45,35,20,0,5,Saturday,False
1272,2022-08-27 15:00:00,100,75,65,45,35,30,15,0,5,Saturday,False
1273,2022-08-27 15:15:00,100,75,65,45,35,30,30,0,5,Saturday,False
1274,2022-08-27 15:30:00,100,70,65,40,40,30,30,0,5,Saturday,False
1275,2022-08-27 15:45:00,100,70,65,45,35,30,15,0,5,Saturday,False
1276,2022-08-27 16:00:00,110,65,60,45,35,30,15,0,5,Saturday,False
1277,2022-08-27 16:15:00,110,65,60,0,35,30,20,0,5,Saturday,False
1278,2022-08-27 16:30:00,95,90,70,0,40,35,25,0,5,Saturday,False
1279,2022-08-27 16:45:00,90,85,75,0,45,35,15,0,5,Saturday,False
1280,2022-08-27 17:00:00,90,85,80,0,40,35,35,0,5,Saturday,False
1281,2022-08-27 17:15:00,100,80,75,0,35,35,20,0,5,Saturday,False
1282,2022-08-27 17:30:00,105,80,65,0,30,35,20,0,5,Saturday,False
1283,2022-08-27 17:45:00,105,75,70,0,30,30,25,0,5,Saturday,False
1284,2022-08-27 18:00:00,120,85,80,0,30,30,15,0,5,Saturday,False
1285,2022-08-27 18:15:00,130,80,80,15,35,35,15,0,5,Saturday,False
1286,2022-08-27 18:30:00,120,70,80,40,35,35,20,0,5,Saturday,False
1287,2022-08-27 18:45:00,110,70,80,60,30,25,25,0,5,Saturday,False
1288,2022-08-27 19:00:00,100,80,75,60,25,25,25,0,5,Saturday,False
1289,2022-08-27 19:15:00,90,80,80,60,20,25,15,0,5,Saturday,False
1290,2022-08-27 19:30:00,90,85,90,55,20,30,20,0,5,Saturday,False
1291,2022-08-27 19:45:00,90,85,90,45,20,25,20,0,5,Saturday,False
1292,2022-08-27 20:00:00,0,65,0,40,20,25,0,0,5,Saturday,False
1293,2022-08-27 20:15:00,0,0,0,40,20,25,0,0,5,Saturday,False
1294,2022-08-27 20:30:00,0,0,0,40,10,15,0,0,5,Saturday,False
1295,2022-08-27 20:45:00,0,0,0,0,5,10,0,0,5,Saturday,False
1296,2022-08-28 09:00:00,140,120,100,5,25,5,0,0,6,Sunday,False
1297,2022-08-28 09:15:00,140,120,110,60,30,5,0,0,6,Sunday,False
1298,2022-08-28 09:30:00,140,110,100,65,35,25,0,0,6,Sunday,False
1299,2022-08-28 09:45:00,130,100,100,65,45,35,0,0,6,Sunday,False
1300,2022-08-28 10:00:00,130,80,90,60,50,40,25,0,6,Sunday,False
1301,2022-08-28 10:15:00,125,80,90,55,45,35,20,0,6,Sunday,False
1302,2022-08-28 10:30:00,100,90,80,50,35,35,20,0,6,Sunday,False
1303,2022-08-28 10:45:00,90,80,65,50,30,30,20,0,6,Sunday,False
1304,2022-08-28 11:00:00,90,75,65,50,40,25,25,0,6,Sunday,False
1305,2022-08-28 11:15:00,85,65,65,50,40,30,15,0,6,Sunday,False
1306,2022-08-28 11:30:00,100,65,65,45,40,30,20,0,6,Sunday,False
1307,2022-08-28 11:45:00,100,65,65,45,35,30,15,0,6,Sunday,False
1308,2022-08-28 12:00:00,100,60,50,50,30,30,20,0,6,Sunday,False
1309,2022-08-28 12:15:00,90,70,50,45,30,30,25,0,6,Sunday,False
1310,2022-08-28 12:30:00,95,65,50,45,35,30,15,0,6,Sunday,False
1311,2022-08-28 12:45:00,100,60,50,40,35,30,15,0,6,Sunday,False
1312,2022-08-28 13:00:00,100,70,55,45,35,30,15,0,6,Sunday,False
1313,2022-08-28 13:15:00,100,70,60,50,35,30,15,0,6,Sunday,False
1314,2022-08-28 13:30:00,95,65,60,50,25,30,15,0,6,Sunday,False
1315,2022-08-28 13:45:00,95,65,60,40,25,30,20,0,6,Sunday,False
1316,2022-08-28 14:00:00,95,65,60,40,30,30,25,0,6,Sunday,False
1317,2022-08-28 14:15:00,95,70,65,40,45,30,15,0,6,Sunday,False
1318,2022-08-28 14:30:00,90,70,70,35,40,30,15,0,6,Sunday,False
1319,2022-08-28 14:45:00,90,70,70,40,40,30,15,0,6,Sunday,False
1320,2022-08-28 15:00:00,85,70,60,40,30,30,20,0,6,Sunday,False
1321,2022-08-28 15:15:00,85,70,60,40,30,30,25,0,6,Sunday,False
1322,2022-08-28 15:30:00,95,70,60,40,25,30,15,0,6,Sunday,False
1323,2022-08-28 15:45:00,95,70,65,45,25,30,15,0,6,Sunday,False
1324,2022-08-28 16:00:00,90,65,65,35,30,30,15,0,6,Sunday,False
1325,2022-08-28 16:15:00,90,65,60,35,30,30,15,0,6,Sunday,False
1326,2022-08-28 16:30:00,95,70,70,35,30,35,25,0,6,Sunday,False
1327,2022-08-28 16:45:00,95,65,70,40,25,35,15,0,6,Sunday,False
1328,2022-08-28 17:00:00,85,60,55,35,25,35,35,0,6,Sunday,False
1329,2022-08-28 17:15:00,85,55,50,35,20,30,20,0,6,Sunday,False
1330,2022-08-28 17:30:00,90,55,45,30,20,30,25,0,6,Sunday,False
1331,2022-08-28 17:45:00,85,70,50,30,20,25,25,0,6,Sunday,False
1332,2022-08-28 18:00:00,90,75,70,35,20,25,15,0,6,Sunday,False
1333,2022-08-28 18:15:00,95,75,65,35,20,25,15,0,6,Sunday,False
1334,2022-08-28 18:30:00,95,70,65,35,20,25,15,0,6,Sunday,False
1335,2022-08-28 18:45:00,90,60,55,35,20,25,25,0,6,Sunday,False
1336,2022-08-28 19:00:00,90,55,55,35,15,25,25,0,6,Sunday,False
1337,2022-08-28 19:15:00,95,60,55,30,15,25,20,0,6,Sunday,False
1338,2022-08-28 19:30:00,90,65,60,25,10,20,15,0,6,Sunday,False
1339,2022-08-28 19:45:00,0,65,60,25,10,20,25,0,6,Sunday,False
1340,2022-08-28 20:00:00,0,0,0,25,10,20,0,0,6,Sunday,False
1341,2022-08-28 20:15:00,0,0,0,25,5,20,0,0,6,Sunday,False
1342,2022-08-28 20:30:00,0,0,0,30,5,15,0,0,6,Sunday,False
1343,2022-08-28 20:45:00,0,0,0,0,10,0,0,0,6,Sunday,False
1344,2022-08-29 09:00:00,130,85,120,5,50,5,0,0,0,Monday,False
1345,2022-08-29 09:15:00,140,110,100,0,50,20,0,0,0,Monday,False
1346,2022-08-29 09:30:00,120,100,80,0,45,40,0,0,0,Monday,False
1347,2022-08-29 09:45:00,110,90,90,0,40,40,0,0,0,Monday,False
1348,2022-08-29 10:00:00,120,80,90,10,45,45,15,15,0,Monday,False
1349,2022-08-29 10:15:00,110,80,90,60,40,40,20,20,0,Monday,False
1350,2022-08-29 10:30:00,110,80,80,55,40,35,25,20,0,Monday,False
1351,2022-08-29 10:45:00,90,70,80,50,40,35,20,20,0,Monday,False
1352,2022-08-29 11:00:00,90,65,60,50,40,40,20,20,0,Monday,False
1353,2022-08-29 11:15:00,80,55,50,50,40,35,20,15,0,Monday,False
1354,2022-08-29 11:30:00,80,55,55,45,35,35,15,20,0,Monday,False
1355,2022-08-29 11:45:00,85,55,60,45,35,30,20,15,0,Monday,False
1356,2022-08-29 12:00:00,85,50,60,45,35,30,20,15,0,Monday,False
1357,2022-08-29 12:15:00,100,60,65,55,30,30,25,15,0,Monday,False
1358,2022-08-29 12:30:00,90,50,60,60,35,25,25,20,0,Monday,False
1359,2022-08-29 12:45:00,80,55,65,50,35,35,15,25,0,Monday,False
1360,2022-08-29 13:00:00,80,70,75,45,35,30,15,20,0,Monday,False
1361,2022-08-29 13:15:00,80,70,75,45,35,30,15,20,0,Monday,False
1362,2022-08-29 13:30:00,80,70,75,45,35,30,20,15,0,Monday,False
1363,2022-08-29 13:45:00,80,70,75,50,35,35,25,15,0,Monday,False
1364,2022-08-29 14:00:00,85,55,70,50,35,30,25,15,0,Monday,False
1365,2022-08-29 14:15:00,70,55,70,50,45,30,20,15,0,Monday,False
1366,2022-08-29 14:30:00,75,65,60,45,45,30,15,30,0,Monday,False
1367,2022-08-29 14:45:00,85,70,55,45,40,35,15,20,0,Monday,False
1368,2022-08-29 15:00:00,90,70,60,45,30,35,20,20,0,Monday,False
1369,2022-08-29 15:15:00,90,65,55,45,25,30,25,20,0,Monday,False
1370,2022-08-29 15:30:00,80,70,55,40,25,30,25,20,0,Monday,False
1371,2022-08-29 15:45:00,75,65,65,35,25,30,15,20,0,Monday,False
1372,2022-08-29 16:00:00,70,60,70,30,25,25,15,15,0,Monday,False
1373,2022-08-29 16:15:00,65,60,65,40,25,30,20,20,0,Monday,False
1374,2022-08-29 16:30:00,70,65,70,40,25,25,25,30,0,Monday,False
1375,2022-08-29 16:45:00,70,65,65,40,25,25,45,15,0,Monday,False
1376,2022-08-29 17:00:00,75,65,60,35,20,20,35,15,0,Monday,False
1377,2022-08-29 17:15:00,75,65,55,35,20,20,20,20,0,Monday,False
1378,2022-08-29 17:30:00,75,50,55,45,20,25,20,25,0,Monday,False
1379,2022-08-29 17:45:00,75,70,65,45,15,25,25,20,0,Monday,False
1380,2022-08-29 18:00:00,80,70,70,40,20,25,20,30,0,Monday,False
1381,2022-08-29 18:15:00,80,70,65,35,25,35,20,30,0,Monday,False
1382,2022-08-29 18:30:00,80,75,65,35,25,30,15,15,0,Monday,False
1383,2022-08-29 18:45:00,75,75,65,35,20,30,25,20,0,Monday,False
1384,2022-08-29 19:00:00,75,60,55,40,15,25,25,15,0,Monday,False
1385,2022-08-29 19:15:00,75,60,65,35,10,25,15,20,0,Monday,False
1386,2022-08-29 19:30:00,70,55,65,35,10,20,15,20,0,Monday,False
1387,2022-08-29 19:45:00,70,65,70,35,15,25,20,20,0,Monday,False
1388,2022-08-29 20:00:00,0,55,0,30,10,20,0,20,0,Monday,False
1389,2022-08-29 20:15:00,0,0,0,35,5,20,0,20,0,Monday,False
1390,2022-08-29 20:30:00,0,0,0,35,10,20,0,15,0,Monday,False
1391,2022-08-29 20:45:00,0,0,0,0,5,0,0,15,0,Monday,False
1392,2022-08-30 09:00:00,130,0,130,70,40,5,0,0,1,Tuesday,False
1393,2022-08-30 09:15:00,120,0,130,75,50,30,0,0,1,Tuesday,False
1394,2022-08-30 09:30:00,120,0,110,75,50,55,0,0,1,Tuesday,False
1395,2022-08-30 09:45:00,120,0,110,75,55,60,0,0,1,Tuesday,False
1396,2022-08-30 10:00:00,120,0,110,75,55,50,30,30,1,Tuesday,False
1397,2022-08-30 10:15:00,115,0,110,75,60,50,20,30,1,Tuesday,False
1398,2022-08-30 10:30:00,115,0,110,70,60,60,20,35,1,Tuesday,False
1399,2022-08-30 10:45:00,110,0,110,70,60,60,15,40,1,Tuesday,False
1400,2022-08-30 11:00:00,110,110,100,70,55,60,25,35,1,Tuesday,False
1401,2022-08-30 11:15:00,110,90,90,70,55,50,30,30,1,Tuesday,False
1402,2022-08-30 11:30:00,110,80,90,65,55,50,15,30,1,Tuesday,False
1403,2022-08-30 11:45:00,110,75,100,65,55,50,15,25,1,Tuesday,False
1404,2022-08-30 12:00:00,110,80,100,75,50,50,20,20,1,Tuesday,False
1405,2022-08-30 12:15:00,115,90,80,80,45,45,25,30,1,Tuesday,False
1406,2022-08-30 12:30:00,115,105,80,80,50,45,25,30,1,Tuesday,False
1407,2022-08-30 12:45:00,115,105,90,80,50,45,15,30,1,Tuesday,False
1408,2022-08-30 13:00:00,110,100,90,75,50,50,15,45,1,Tuesday,False
1409,2022-08-30 13:15:00,110,95,100,70,50,50,20,35,1,Tuesday,False
1410,2022-08-30 13:30:00,110,85,90,70,50,60,20,35,1,Tuesday,False
1411,2022-08-30 13:45:00,105,85,90,75,50,50,20,35,1,Tuesday,False
1412,2022-08-30 14:00:00,105,90,80,70,60,50,30,35,1,Tuesday,False
1413,2022-08-30 14:15:00,105,95,90,70,60,50,30,30,1,Tuesday,False
1414,2022-08-30 14:30:00,110,100,100,75,55,50,40,35,1,Tuesday,False
1415,2022-08-30 14:45:00,120,95,100,75,55,50,35,40,1,Tuesday,False
1416,2022-08-30 15:00:00,120,95,100,75,45,45,20,40,1,Tuesday,False
1417,2022-08-30 15:15:00,115,105,100,70,45,45,25,30,1,Tuesday,False
1418,2022-08-30 15:30:00,105,105,90,70,45,50,30,30,1,Tuesday,False
1419,2022-08-30 15:45:00,105,105,90,70,50,50,15,30,1,Tuesday,False
1420,2022-08-30 16:00:00,110,105,90,60,50,50,15,25,1,Tuesday,False
1421,2022-08-30 16:15:00,110,100,90,60,50,50,25,30,1,Tuesday,False
1422,2022-08-30 16:30:00,120,100,100,70,50,50,30,45,1,Tuesday,False
1423,2022-08-30 16:45:00,130,100,100,70,50,45,20,50,1,Tuesday,False
1424,2022-08-30 17:00:00,130,110,110,70,45,35,35,45,1,Tuesday,False
1425,2022-08-30 17:15:00,130,115,110,65,40,35,40,35,1,Tuesday,False
1426,2022-08-30 17:30:00,130,110,110,65,40,40,20,35,1,Tuesday,False
1427,2022-08-30 17:45:00,145,110,110,65,50,40,30,35,1,Tuesday,False
1428,2022-08-30 18:00:00,150,110,110,70,50,40,30,45,1,Tuesday,False
1429,2022-08-30 18:15:00,145,100,120,70,50,35,25,30,1,Tuesday,False
1430,2022-08-30 18:30:00,135,90,110,65,45,45,20,25,1,Tuesday,False
1431,2022-08-30 18:45:00,130,100,100,65,45,50,30,30,1,Tuesday,False
1432,2022-08-30 19:00:00,0,100,110,65,40,40,25,35,1,Tuesday,False
1433,2022-08-30 19:15:00,0,100,110,65,40,30,30,30,1,Tuesday,False
1434,2022-08-30 19:30:00,0,0,0,65,40,30,20,30,1,Tuesday,False
1435,2022-08-30 19:45:00,0,0,0,70,40,40,30,35,1,Tuesday,False
1436,2022-08-30 20:00:00,0,0,0,70,40,40,0,35,1,Tuesday,False
1437,2022-08-30 20:15:00,0,0,0,0,0,40,0,35,1,Tuesday,False
1438,2022-08-30 20:30:00,0,0,0,0,0,0,0,35,1,Tuesday,False
1439,2022-08-30 20:45:00,0,0,0,0,0,0,0,35,1,Tuesday,False
